a0,b0,c0,beta,p5,Media,Variancia,Assimetria,Curtose,ACF_5,ACF_10,ACF_15,ACF_20,ACF_Q1,ACF_Q2
0.5254535011037074,0.6037639926004541,0.6412906198781289,0.22199333635801127,0.11801461486980384,0.0004049946830457596,1.735943820223304e-05,0.521393791069241,3.375233756599748,-0.05079732856265054,-0.02312501365680659,-0.030686988165657063,-0.08384821743962635,0.25520409286028867,0.07058843340250343
0.8898977888717468,0.8800498825447964,0.8982009502270099,0.15359044223887378,0.10292574293804158,0.0007011277459320412,3.7201783380733775e-05,0.6239223902314045,3.0201301196510304,0.004940871854220624,-0.10206400462041242,-0.054535821119697375,-0.07148813998455121,0.2835598976729671,0.10509323354932357
0.5866668797842096,0.7015400438654039,0.7089052192559304,0.17857965496131492,0.14704263988416158,0.0003423764100706377,3.634026160057941e-05,0.5640591955708035,3.621680339597636,-0.02272054509539214,-0.031218341338844026,-0.04176400765309411,-0.16019389748133112,0.14106090409276084,-0.04001229717632482
0.6985033474710758,0.8741039004623061,0.5653706920359589,0.25248307246060586,0.11882585073602062,-0.00016254190010489745,1.4124043479567969e-05,0.5265808423287638,3.468677772941998,0.018876071462059288,-0.09093934688070954,-0.04914876671599963,-0.10796201807158934,0.17603553022612883,0.07592102862655953
0.728552191805742,0.7661596515295086,0.785433523308545,0.19601157196897923,0.14209658011790677,0.0004227514545841866,4.613839280898992e-05,0.6514830018421635,3.3909475291882565,-0.039140478332326825,-0.027013908245953698,-0.06120098011967642,-0.11994782671689333,0.23281289592883586,0.06189479162153544
0.8133169182004566,0.5108484996576108,0.6891074331502428,0.11534520129720015,0.09102119623629301,0.00034639166259385694,1.7724325594111936e-05,0.7476979982705784,3.584666459012837,-0.004924946240862312,-0.008894802295430597,0.005120029962635197,-0.14901429296553825,0.1257790037131314,0.006453059733495692
0.861729828466897,0.7535766376329909,0.7123833043309449,0.10083587359706753,0.10330295809978608,0.000407080546638744,2.3406001547264242e-05,0.6095172705742938,2.9906725890153645,-0.017681938844087253,-0.04312901802621155,-0.01035611983888461,-0.0916135011995067,0.19263376895859358,0.07248442445884912
0.8949617542566166,0.557535619666229,0.7951891567327303,0.13939501766414883,0.06771715278471681,0.0004093993894379532,1.2258382643502363e-05,0.6959183052956687,3.130052058584198,-0.020466765887944736,-0.11237386104163849,0.012545535453049837,-0.09641184511721311,0.17599345687707907,-0.02634492680651665
0.7084442043269091,0.6172768011133966,0.5162258332783609,0.2930122396913649,0.09123797752728385,8.168108252164217e-05,6.14022285797326e-06,0.5491010508605948,3.4710390902493056,0.011514638818480142,-0.01846557009682865,-0.03261041344834634,-0.11802591310749225,0.041757621333022896,-0.036174208047311016
0.6097678216042556,0.5719496060533242,0.5567088066472923,0.11834469568486153,0.12211381844757808,0.0002706710079885497,2.0362212509515965e-05,0.23047659819102168,2.6619811878138386,0.03165788089942874,-0.11943126219402547,-0.05622591373696528,-0.05594398194295265,0.1718684250422778,0.05579799658711366
0.5857193827728583,0.6829561848007986,0.7899266570999648,0.1489503609388571,0.06546087604692474,0.0003890175704150118,1.0771006098533248e-05,0.5635024992827173,2.9523067506284892,-0.04306248622320538,0.02281965857959915,-0.09352007127830723,-0.157055663762684,0.30401759402159223,-0.0007972020652605803
0.816240488923572,0.5526477558856668,0.555602319939088,0.20264533641116478,0.07394972631774148,-7.650544884901895e-05,6.2421242302481255e-06,0.5024662026097376,3.5785129587250117,0.04156651387102088,0.011449677812976719,-0.09456177894420871,-0.10982356967438178,0.17747786235638197,-0.032175394063936796
0.6309810768087957,0.5445113002884181,0.7946689448641766,0.2667769172462996,0.12840470993378553,0.0003370402517469005,2.8139332201094456e-05,0.6525987920083282,3.3023434316271665,-0.022065420472063644,-0.04976989908556251,0.004107987998283907,-0.11842393922618599,0.12478619122372464,-0.004337533580437196
0.8988743149381847,0.62527569845649,0.8152554564931942,0.2454188844541182,0.09717948127256573,0.00043548884687893226,2.1834545420325794e-05,0.5170200469195012,2.908121844140031,-0.051647121528455416,-0.06403182513703991,-0.030020534558468558,-0.05447109469472438,0.11771713245282006,-0.026059152956674977
0.5814827275307715,0.5723314225960896,0.7873485535567097,0.10936171288744799,0.13312022576359972,0.0006135089507875437,4.4460693043643725e-05,0.5430463798838449,3.2833322457995564,-0.051804810786458086,-0.0026016984414737043,0.030229255889888104,-0.11754723027397473,0.10294678936919036,-0.08791719285360644
0.5983713972700546,0.7578099457951526,0.6641517923849477,0.186981842489007,0.1358170201662702,0.0004077918804424497,2.9246090391810567e-05,0.3854583240959144,3.1951673108656204,-0.057376195610812405,-0.04111702588927854,-0.08829161864606895,-0.07751904846721244,0.18951960921009425,0.0800254184130139
0.8141281339757177,0.5714861752230911,0.7856922243953084,0.119551560157042,0.12464451912954336,0.0004973803648328976,3.910737090544049e-05,0.8193728390927548,3.6109565319064734,-0.07381814096583542,-0.07642832360674136,-0.05576583710377908,-0.08963637884714597,0.23135462152494826,0.18311867780928545
0.6092567189923956,0.5822778228646538,0.8395655637488844,0.12098734849696915,0.13121047121975027,0.0002246789192535215,4.433563394117462e-05,0.6560374737313754,3.5428645930559606,-0.055524817053431375,-0.062174640533357146,-0.037417355280691664,-0.02577802454974289,0.11667116050006011,0.0018283241907245291
0.7925061599328573,0.8471300380728727,0.5159539773501974,0.18407655091308736,0.13840733968214208,0.0003202819577749511,1.8648688531804405e-05,0.5069235913687709,3.9253610800610197,-0.06021153856003894,-0.07625916945814012,-0.02149526110750347,-0.11482567400876942,0.11904444069902964,0.022528053874626676
